state,age,grade,hours,num612,num1317,youngest,othrlt18,othrge18,bmodk5,white,centcity,public,quarter,numge18
4,23,7,0,0,0,0,0,0,4,1,0,0,2,0
4,23.75,12,0,0,0,5,0,0,6,0,0,1,2,0
4,31.75,10,0,3,0,4,0,0,4,0,0,0,3,0
4,32.5,14,0,1,0,0,0,0,4,1,0,1,2,0
4,45,12,0,2,2,4,0,0,4,0,0,0,3,0
4,21.75,10,0,0,0,5,0,0,4,0,0,1,2,0
4,33.5,12,50,1,2,5,0,0,4,1,0,0,0,0
4,24,10,32,2,0,5,0,0,4,0,0,0,0,0
4,23.25,10,52,0,0,0,0,0,4,1,0,1,1,0
4,23.25,11,6,0,0,5,1,1,4,1,1,1,1,0
4,41.25,12,0,2,1,5,0,0,4,0,1,1,0,0
4,35.25,14,40,0,1,1,0,0,4,1,1,1,0,0
4,27,9,0,0,0,3,0,0,4,0,1,1,1,0
4,22.5,8,0,1,0,1,0,0,4,0,1,0,0,0
4,27,11,0,0,0,5,0,0,36,1,1,1,2,0
4,25.75,12,0,0,0,5,0,0,4,1,1,0,0,0
4,28.25,14,78,0,0,0,0,0,4,0,1,0,0,0
4,30.25,12,0,0,0,5,0,0,4,1,1,0,3,0
4,31.25,13,50,1,0,5,0,0,4,1,1,0,3,0
4,35.75,11,0,4,2,4,1,1,4,0,1,1,2,0
4,33,8,0,1,0,1,0,0,4,1,1,1,2,0
4,23.25,9,0,0,0,0,0,0,1,0,1,1,0,0
4,32.75,12,40,1,0,5,0,0,4,1,1,1,1,0
4,30,12,0,0,0,2,0,0,4,1,1,1,2,0
4,35.75,12,0,1,0,3,0,1,4,1,1,1,2,0
4,30,8,0,5,0,5,0,1,4,0,1,1,2,0
4,33.25,13,0,1,0,1,0,0,6,1,1,1,2,0
4,25,12,40,0,0,0,0,1,4,1,1,1,3,0
4,33.5,13,40,0,2,5,0,0,4,0,1,1,3,0
4,31.25,12,0,1,0,5,0,0,36,0,1,1,1,0
4,29.25,13,43,1,0,2,0,0,4,1,1,0,3,0
4,27.5,12,40,0,0,5,0,0,4,1,1,0,3,0
4,22.25,10,0,0,0,0,0,0,6,0,1,1,3,0
4,40,10,0,2,4,3,0,0,4,0,1,1,2,0
4,27,10,35,1,0,5,0,0,39,1,1,0,3,0
4,25.5,12,40,1,0,5,0,0,34,1,1,1,2,0
4,31.25,18,40,1,0,5,0,0,4,0,1,1,3,0
4,22,10,0,2,0,5,0,1,20,0,1,1,2,0
4,23,12,0,0,0,5,0,0,39,1,1,1,3,0
4,29,15,45,0,0,5,0,0,27,1,1,0,3,0
4,24.25,10,0,1,0,3,0,0,4,1,1,0,3,0
4,24.5,10,40,2,0,5,0,1,4,0,1,1,3,0
4,25.5,12,40,0,0,5,0,0,12,1,1,0,0,0
4,39.25,9,50,0,0,4,0,0,4,1,1,0,3,0
4,29.5,19,39,1,0,5,0,0,36,1,1,0,3,0
4,28.75,12,60,1,0,5,0,0,4,1,1,1,1,0
4,31.75,13,45,0,0,3,0,0,6,1,1,0,2,0
4,33.25,12,0,1,0,5,0,0,4,1,1,0,0,0
4,33.25,12,0,1,0,2,0,0,4,1,1,1,1,0
4,27.5,4,42,2,0,1,0,1,4,1,1,1,0,0
4,24.5,8,0,0,0,0,0,1,4,0,1,1,2,0
4,27.5,12,40,0,0,5,0,0,4,1,1,1,0,0
4,23.75,12,60,0,0,5,0,0,4,1,1,1,3,0
4,35.5,15,0,2,0,5,0,0,4,1,1,0,1,0
4,23.5,12,0,0,0,5,0,0,49,0,1,1,3,0
4,26.5,12,18,0,0,0,0,0,49,1,1,0,3,0
4,28,14,30,0,0,2,0,1,4,1,1,1,3,0
4,32.5,12,40,1,0,5,0,0,4,1,1,1,1,0
4,25.5,10,0,2,0,1,0,0,4,0,1,1,0,0
4,26.5,12,40,0,0,0,0,1,36,1,1,0,3,0
4,41,8,0,0,1,5,0,0,4,0,1,1,1,0
4,30.25,12,40,2,0,4,0,0,99,1,1,1,1,0
4,22.75,11,0,0,0,5,0,0,4,0,1,0,0,0
4,29.75,10,0,1,0,5,0,0,4,1,1,0,0,0
4,21.75,10,42,0,0,3,0,0,8,1,1,0,3,0
4,33.5,16,38,1,1,4,0,1,20,1,1,0,2,0
4,36.25,11,99,2,1,5,0,0,4,1,1,1,2,0
4,27.25,12,40,0,0,4,0,0,4,1,1,1,3,0
4,25.5,12,43,1,0,0,1,1,15,0,1,1,3,0
4,26.5,9,0,2,0,1,0,0,4,0,1,1,2,0
4,26,10,40,1,0,2,0,0,4,0,1,0,3,0
4,23.5,12,0,0,0,3,0,0,4,0,1,1,1,0
4,27.5,10,0,1,0,5,0,0,4,1,1,1,2,0
4,26,12,40,1,0,5,0,0,4,0,1,1,2,0
4,22.75,13,35,0,0,5,0,0,4,1,0,1,2,0
4,49,5,20,2,2,5,2,0,4,1,0,1,2,3
4,35.75,16,45,1,0,5,0,0,4,1,0,1,1,0
4,34.75,12,45,2,1,5,0,0,4,1,0,1,2,0
4,28.25,13,35,0,0,5,0,0,4,1,0,0,0,0
4,31.25,9,40,1,0,5,0,0,4,0,0,0,0,0
4,31.25,14,40,1,1,5,0,0,6,1,0,0,3,0
4,32,15,0,0,0,2,0,0,6,1,0,1,3,0
4,30,14,40,3,0,1,0,0,4,1,0,1,3,0
4,23.75,8,41,1,0,5,0,0,47,1,0,1,2,0
4,22.5,5,0,0,0,3,0,0,46,1,0,0,0,0
4,37.5,12,0,0,1,5,0,1,4,1,0,1,0,0
4,34,12,40,2,0,5,0,1,4,1,0,1,2,0
4,34.75,12,45,2,1,5,0,0,4,1,0,1,2,0
4,29,13,32,0,0,5,0,0,4,1,0,0,3,0
4,31.25,12,44,0,0,5,0,1,4,1,0,1,3,0
4,35.5,9,45,3,3,2,0,1,4,0,0,1,1,0
4,31.75,13,24,1,0,5,1,2,5,1,0,1,0,0
4,29.25,12,40,1,0,5,0,0,46,1,0,1,1,0
4,25,12,0,1,0,3,0,1,4,1,0,1,2,0
4,26.25,14,43,0,0,5,0,0,4,1,0,0,3,0
4,28.75,12,40,1,0,5,0,0,4,1,0,1,1,0
4,23,10,40,0,0,4,0,3,99,1,0,1,3,0
4,26,10,0,0,0,5,0,0,40,1,0,0,3,0
4,35.75,14,30,0,0,5,0,0,4,1,0,1,2,0
4,30.25,12,40,1,0,5,0,0,99,1,0,1,1,0
4,27.75,10,19,3,0,2,0,0,4,1,0,0,3,0
4,26,14,38,0,0,5,0,0,42,1,0,0,3,0
4,31.25,15,48,1,0,5,0,0,4,1,0,0,3,0
4,24.5,10,0,0,0,0,1,1,4,1,0,0,0,0
4,35.75,10,0,2,1,5,1,1,4,0,0,1,2,0
4,30,12,0,2,0,5,0,1,48,1,0,1,1,0
4,27.5,13,40,1,0,0,0,0,6,1,0,1,3,0
4,28.25,10,50,0,0,3,0,0,25,1,0,0,0,0
4,24.25,10,32,0,0,2,0,0,4,1,0,1,2,0
4,20.25,11,40,0,0,1,0,0,46,1,0,0,3,0
4,37.75,15,20,0,0,3,0,0,4,1,0,0,0,0
4,25.25,12,40,0,0,3,0,0,17,1,0,1,2,0
4,23.75,12,43,0,0,5,0,0,4,1,0,1,2,0
4,45.75,8,40,1,1,5,0,0,4,1,0,0,0,0
4,32,12,40,0,0,5,0,0,4,1,0,1,1,0
4,44.75,10,40,0,1,5,0,0,4,1,0,1,2,1
4,26.5,10,36,2,0,5,0,0,4,1,0,1,3,0
5,26,12,10,0,0,3,0,2,48,1,0,1,2,0
5,33.25,17,0,1,0,5,0,0,5,1,0,0,0,0
5,29.5,7,35,1,0,5,1,2,5,0,0,1,2,0
5,45,9,0,0,2,5,0,0,5,1,0,0,3,2
5,24.5,10,40,0,0,5,0,1,5,1,0,0,3,0
5,28.25,13,40,1,0,2,0,0,40,1,0,0,3,0
5,26.25,7,14,2,0,1,0,0,5,1,0,1,0,0
5,32.75,12,44,0,0,5,0,0,5,0,0,1,1,0
5,30.75,11,35,1,0,1,0,0,5,1,0,1,2,0
5,34,12,40,2,1,4,0,0,99,0,0,1,1,0
5,43.25,12,42,0,1,5,0,0,48,1,0,1,3,0
5,33.25,13,40,1,0,5,0,0,6,1,0,1,2,0
5,22.25,9,0,0,0,5,0,0,6,1,0,0,0,0
5,24.25,16,50,0,0,5,0,1,5,1,0,0,2,0
5,25,12,40,0,0,2,0,0,5,1,0,1,1,0
5,27.75,12,40,2,0,5,0,1,5,1,0,1,2,0
5,22.25,9,0,0,0,1,0,1,17,1,0,1,2,0
5,30,12,0,1,0,5,0,0,5,0,0,1,1,0
5,21.25,6,0,0,0,5,0,0,29,1,0,0,3,0
5,36.25,12,40,0,1,5,0,0,5,1,0,0,3,0
5,24.25,12,35,0,0,3,0,0,5,1,0,1,1,0
5,24.75,12,32,0,0,4,0,0,5,0,0,0,1,0
5,32.25,13,41,0,0,5,0,0,5,1,0,0,0,0
5,31.75,16,0,1,0,5,0,0,5,1,0,0,0,0
5,27,8,0,1,0,5,0,0,47,1,0,1,2,0
5,29.75,12,40,0,0,5,0,0,5,1,0,1,1,0
5,35.25,7,40,3,2,5,0,0,5,1,0,0,0,0
5,42.75,3,0,0,1,5,0,0,5,1,0,1,2,1
5,41.75,12,0,0,0,4,0,0,17,1,0,0,1,0
5,24,11,50,0,0,5,0,0,29,1,0,1,2,0
5,43.5,13,40,1,1,5,0,0,5,1,0,1,2,1
5,24.5,12,42,0,0,5,0,0,5,1,0,1,1,0
5,35.5,12,40,0,0,5,0,0,5,1,0,0,3,0
5,30.5,13,40,1,0,5,0,0,47,1,0,1,1,0
5,34.25,18,28,1,0,3,0,0,56,1,0,1,0,0
5,30,7,0,1,0,4,0,0,29,1,0,1,1,0
5,23.75,9,0,0,0,5,1,1,5,1,0,0,0,0
5,26.25,13,38,1,0,5,0,0,5,1,0,1,0,0
5,42.75,14,0,1,0,5,0,0,5,1,0,1,1,0
5,24.5,12,0,1,0,0,0,0,5,0,0,1,2,0
5,29.5,9,0,3,1,3,0,0,5,0,0,0,1,0
5,27.5,13,0,0,0,3,0,1,47,0,0,0,2,0
5,25.75,9,0,1,0,0,0,0,5,0,0,1,2,0
5,31.25,12,40,1,0,5,0,0,5,1,0,0,0,0
5,36,8,45,0,2,5,1,0,5,1,0,1,2,0
5,23,12,40,0,0,2,5,4,5,0,0,0,1,0
5,34,9,0,0,0,0,0,0,5,1,0,0,0,0
5,30.75,15,40,2,0,2,0,0,28,0,0,1,2,0
5,31.25,12,44,1,0,5,0,0,22,1,0,0,0,0
5,30,11,0,2,0,4,0,1,5,0,0,0,3,0
5,38.5,9,0,1,2,5,0,0,47,0,0,0,3,0
5,35.25,11,0,1,0,5,0,0,5,0,0,1,1,0
5,28,12,0,0,0,1,0,0,5,0,0,0,0,0
5,24.5,12,40,0,0,1,0,0,47,0,0,0,0,1
5,21.75,9,40,0,0,3,0,0,17,1,0,0,0,0
5,29.75,9,0,2,0,2,0,0,5,0,0,1,1,0
5,35.5,5,0,2,3,5,0,0,5,0,0,1,0,0
5,24.5,10,0,0,0,2,2,1,47,0,0,1,1,0
5,33,16,40,0,0,5,0,0,5,0,0,1,1,0
5,31.5,9,0,3,0,4,0,1,5,0,0,0,0,0
5,42.5,5,0,3,0,2,0,0,5,0,0,0,3,0
5,37.25,14,0,3,0,5,0,0,5,1,0,0,0,0
5,42.5,8,0,0,3,3,0,1,5,0,0,1,0,0
5,34,10,40,2,2,5,0,1,5,0,0,1,2,0
5,46.5,6,0,3,2,5,1,0,5,0,0,0,2,0
5,25.75,8,40,2,0,1,0,0,5,0,0,0,0,0
5,27.5,14,40,0,0,3,0,0,5,1,0,0,0,0
5,25.5,12,25,1,0,0,0,0,5,0,0,0,3,0
5,28,15,40,0,0,3,0,0,5,0,0,1,3,0
5,49.75,6,0,2,0,5,0,0,5,0,0,1,0,1
5,24,9,0,0,0,4,0,0,5,0,0,1,3,0
5,41.5,9,40,3,1,5,0,0,5,0,0,1,1,0
5,36.25,12,40,0,0,5,0,0,5,1,0,1,1,0
5,34.75,14,40,1,0,5,0,0,5,1,1,0,0,0
5,25.75,12,0,1,0,0,0,1,5,0,1,1,1,0
5,29.5,16,40,1,0,5,0,0,5,0,1,0,0,0
5,36.5,7,0,2,0,5,0,0,5,1,1,0,0,0
5,27,12,40,0,0,5,0,1,48,1,1,1,2,0
5,22.25,10,0,0,0,2,0,0,5,0,1,0,0,0
5,21.75,12,0,0,0,2,0,0,5,1,1,1,2,0
5,32.75,15,40,1,0,5,0,0,5,1,1,0,3,0
5,21.5,12,0,1,0,0,0,0,5,0,1,1,0,0
5,29.75,12,40,0,1,5,0,0,5,1,1,0,3,0
5,24.25,12,40,0,0,5,0,0,5,0,1,1,1,0
5,30.5,13,40,1,0,5,0,0,5,0,1,1,1,0
5,39.75,12,0,1,0,0,0,0,5,0,1,1,3,0
5,24.75,9,0,0,0,1,0,0,5,0,1,1,2,0
5,28,15,18,0,0,5,0,1,5,0,1,0,1,0
5,30.25,12,0,3,0,1,0,0,5,0,1,1,0,0
5,25,10,0,1,0,3,0,0,5,0,1,1,2,0
5,20.25,12,38,0,0,4,0,0,5,0,1,1,1,0
5,31.75,13,40,3,0,1,0,1,5,0,1,1,2,0
5,27,11,0,1,0,5,0,0,5,0,1,1,2,0
5,31.75,11,40,0,3,0,0,0,5,0,1,0,3,0
5,26.75,13,42,0,0,5,0,0,5,0,1,1,2,0
5,39.75,16,40,1,2,5,0,0,5,1,1,1,3,0
5,25.25,9,0,2,0,5,0,1,5,0,1,0,3,0
5,40,12,0,3,2,5,2,1,5,0,1,1,0,0
5,27,9,40,2,0,0,0,2,5,0,1,0,0,0
5,24,16,41,0,0,5,0,0,5,0,1,0,1,0
5,26.5,15,40,0,0,5,0,1,5,0,1,1,0,0
5,32.5,13,40,0,0,5,0,1,5,0,1,1,1,0
5,26,12,0,1,0,2,0,0,17,1,0,1,1,0
5,22.5,11,40,0,0,1,1,2,5,0,0,1,3,0
5,27.5,12,0,0,0,3,0,0,37,1,0,1,1,0
5,22.5,12,0,1,0,5,0,0,5,0,0,1,2,0
5,23.75,12,0,0,0,0,0,2,22,1,0,1,1,0
5,27,11,40,1,0,5,0,0,12,1,0,0,0,0
5,25.5,12,0,1,0,2,0,1,5,0,0,0,3,0
5,31.25,12,37,2,0,5,0,0,5,0,0,1,1,0
5,26.5,8,0,3,0,2,2,0,5,0,0,1,0,0
5,23.5,11,40,0,0,2,0,2,5,0,0,1,3,0
5,33,12,0,2,0,5,0,0,5,1,0,0,0,0
5,42.25,9,0,0,0,5,0,0,5,1,0,0,3,1
5,27.75,12,0,1,0,0,0,0,48,1,0,0,0,0
5,38.75,11,35,0,3,5,1,0,5,0,0,1,1,0
5,34.5,14,33,1,0,5,0,0,5,1,0,0,1,0
5,26,10,40,0,0,5,0,0,5,1,0,0,2,0
5,28.25,14,40,0,0,5,0,0,5,0,0,0,3,0
5,38,12,40,2,1,5,0,0,5,1,0,1,1,0
5,25.25,12,40,1,0,5,0,0,5,1,0,0,0,0
5,25.5,12,40,0,0,3,0,0,5,0,0,0,1,0
5,45.25,12,0,1,1,5,1,0,5,1,0,0,3,1
5,27,13,40,0,0,5,0,0,5,1,0,0,2,0
5,29.75,12,0,1,0,5,0,0,5,1,0,0,0,0
5,35,14,25,0,0,2,0,0,40,1,0,1,2,0
5,22,9,0,1,0,2,0,0,40,0,0,1,2,0
5,24,12,21,0,0,2,0,0,53,1,0,0,3,0
5,30.25,15,0,0,0,2,0,0,5,1,0,0,3,0
5,25.25,12,0,0,0,1,1,2,29,1,0,0,2,0
5,26,12,72,0,0,2,0,1,5,1,0,1,2,0
5,32.25,11,45,1,1,5,0,0,5,1,0,0,0,0
5,25.5,12,20,0,0,3,0,0,48,1,0,0,0,0
5,27,9,0,2,0,5,0,0,5,1,0,1,1,0
5,28.25,12,40,1,0,3,0,0,5,1,0,0,0,0
5,27,12,40,1,0,5,0,0,15,1,0,0,0,0
5,24.25,12,40,0,0,3,0,0,5,1,0,0,3,0
5,35.25,10,0,2,0,5,0,0,48,1,0,1,2,0
5,22.75,12,0,0,0,1,0,0,5,1,0,0,0,0
5,24.25,8,24,0,0,2,0,1,5,1,0,1,1,0
5,23,12,0,0,0,4,0,1,8,1,0,1,3,0
5,25.5,12,40,0,0,3,0,0,5,1,0,0,0,0
5,32,10,40,1,2,5,0,0,6,1,0,1,2,0
5,23.5,12,40,0,0,2,0,0,5,0,0,1,0,0
5,26.25,10,0,2,0,5,0,0,31,0,0,1,1,0
5,28.25,11,0,0,0,1,0,0,5,1,0,1,1,0
5,22.5,13,40,0,0,5,0,0,50,1,0,1,3,0
5,37.5,12,48,1,1,5,0,0,5,1,0,0,1,0
5,28,11,0,2,0,5,0,0,5,1,0,1,1,0
5,38,7,32,1,0,5,0,0,5,1,0,0,3,0
5,25.25,10,24,0,0,1,0,0,5,1,0,0,3,0
5,22.5,12,28,0,0,5,0,0,5,1,0,1,3,0
5,23,12,0,1,0,2,0,0,5,0,0,0,0,0
5,23,12,40,0,0,3,0,1,6,1,0,0,0,0
5,25.25,9,0,1,0,2,0,0,5,0,0,0,3,0
5,27.75,9,0,1,0,4,0,0,5,1,0,1,1,0
5,21,11,0,0,0,2,0,0,5,0,0,0,1,0
5,29.25,15,50,1,0,5,0,0,6,1,0,0,3,0
5,24.25,12,32,0,0,3,0,0,5,0,0,1,1,0
5,25.5,13,0,0,0,1,0,1,47,0,0,0,0,0
5,30,12,48,3,0,3,0,1,5,1,0,1,0,0
5,19.75,12,0,0,0,0,0,0,5,0,0,1,2,0
5,48.5,11,0,1,3,5,0,0,5,0,0,0,0,2
5,25.75,12,40,1,0,5,0,0,5,0,0,0,3,0
5,30.5,12,0,3,0,1,0,0,5,0,0,0,0,0
5,24.25,12,40,0,0,2,0,1,5,0,0,0,0,0
5,29,12,0,0,0,5,0,2,41,1,0,0,3,0
5,32,17,40,2,1,5,0,0,5,1,0,1,3,0
5,26.75,6,0,0,0,4,0,0,5,0,0,0,3,0
5,25,13,40,0,0,5,0,0,5,0,0,1,1,0
5,22.75,12,0,0,0,5,0,0,5,0,0,0,3,0
5,38.75,14,40,1,2,5,0,0,5,1,0,0,1,0
5,29.25,12,46,1,0,0,0,0,5,1,0,1,1,0
5,30.25,15,0,1,1,1,0,0,5,0,0,0,2,0
5,23,11,0,0,0,1,0,0,5,0,0,1,0,0
5,21.25,9,0,0,0,0,0,0,5,0,0,1,1,0
5,24.25,12,40,0,0,1,0,0,5,0,0,1,0,0
5,33.75,16,40,2,0,5,0,0,5,0,0,0,3,0
5,31.25,9,45,0,1,5,0,0,5,1,0,0,2,0
5,26.75,12,40,2,0,3,0,1,5,0,0,1,1,0
5,25,11,0,0,0,1,0,0,5,0,0,0,2,0
5,29.5,12,0,0,0,5,0,0,5,0,0,0,1,0
5,27.25,8,27,3,0,0,0,0,5,0,0,0,3,0
5,33.5,11,0,2,0,5,1,0,5,1,0,0,2,0
5,28.75,12,40,3,0,5,0,1,5,0,0,0,0,0
5,40,12,0,2,1,1,0,0,5,0,0,0,3,1
5,27.25,12,32,0,0,5,0,0,5,0,0,1,1,0
5,27.25,10,0,3,0,5,0,0,5,0,0,1,2,0
5,25.75,12,0,0,0,3,0,0,29,1,0,1,2,0
5,27.5,13,48,0,0,5,0,0,5,1,0,1,1,0
5,22.25,9,0,0,0,4,0,0,5,1,0,0,3,0
5,26.5,10,0,0,0,3,0,0,34,0,0,0,0,0
5,25.25,12,0,0,0,1,0,0,5,0,0,0,3,0
5,25.5,11,31,0,0,5,1,1,5,1,0,1,2,0
5,37.5,7,0,1,0,5,0,0,5,1,0,0,0,0
5,26.25,12,0,1,0,5,0,0,5,0,0,1,2,0
5,23.5,10,0,0,0,0,0,0,5,0,0,1,1,0
5,27.25,9,40,1,0,2,0,0,5,0,0,0,3,0
5,22.25,12,0,0,0,5,1,0,17,0,0,1,1,0
6,29,13,0,1,0,3,0,0,6,1,0,0,3,0
6,34.5,16,40,1,1,5,2,1,41,1,0,1,0,0
6,24,10,0,0,0,3,0,0,53,1,0,1,1,0
6,41.25,13,0,0,1,5,0,0,6,1,0,1,2,0
6,33.5,13,20,0,0,5,0,0,99,1,0,1,1,0
6,26.5,12,40,1,0,1,0,0,6,1,0,1,1,0
6,27,12,0,1,0,5,0,0,6,1,0,1,2,0
6,32.5,12,0,2,0,5,0,1,6,1,0,0,0,0
6,36.25,16,60,0,0,2,0,1,6,1,0,1,3,0
6,24.75,12,40,0,0,3,0,0,6,1,0,1,2,0
6,40,12,0,1,1,5,0,0,6,1,0,1,3,0
6,30,12,0,1,1,5,0,0,6,1,0,1,0,0
6,33.5,12,0,0,0,5,0,0,6,1,0,1,1,0
6,29,9,29,0,0,2,0,0,6,0,0,1,2,0
6,29.75,13,40,2,1,5,0,0,6,1,0,0,0,0
6,36,14,0,0,2,5,0,0,99,1,0,0,1,0
6,27,11,0,0,0,0,0,0,6,0,0,0,3,0
6,24.5,9,0,1,0,5,0,0,41,1,0,1,1,0
6,30.75,9,0,1,0,5,1,0,6,1,0,1,1,0
6,34.5,15,15,0,0,5,0,1,24,1,0,1,0,0
6,39.25,13,10,0,0,5,0,0,6,1,0,0,0,0
6,25,11,0,1,0,5,0,0,6,1,0,0,0,0
6,26.25,8,0,2,0,5,0,0,6,1,0,0,0,0
6,25,10,40,1,0,3,0,0,41,1,0,0,0,0
6,28.25,14,40,0,0,5,0,0,6,1,0,0,0,0
6,29.75,12,40,1,0,5,0,0,6,1,0,1,2,0
6,27.25,11,0,1,0,5,0,1,6,1,0,1,2,0
6,25,12,0,0,0,3,0,0,6,1,0,1,1,0
6,31.75,12,25,2,0,5,0,0,6,1,0,1,1,0
6,24.75,12,27,0,0,2,0,1,41,1,0,0,3,0
6,28.5,17,40,0,0,5,0,0,6,1,0,0,3,0
6,31.5,4,40,0,0,2,0,1,6,1,0,0,0,0
6,29.5,12,0,0,0,5,0,0,32,1,0,0,0,0
6,26.75,12,0,0,0,1,0,0,41,1,0,1,1,0
6,32.25,12,0,1,0,5,0,0,6,1,0,1,1,0
6,25.5,8,0,0,0,3,0,0,6,0,0,1,2,0
6,24.5,12,0,0,0,1,0,1,48,1,0,1,2,0
6,41,14,0,1,2,3,0,1,6,1,0,1,1,0
6,35.5,12,0,1,1,5,0,0,6,1,0,1,1,0
6,25.5,12,33,0,0,5,0,0,6,1,0,1,2,0
6,21.75,10,0,0,0,3,0,0,6,0,0,1,2,0
6,33.5,17,40,1,0,5,0,0,6,1,0,0,1,0
6,22.5,13,0,0,0,2,0,0,6,1,0,1,2,0
6,34.75,17,6,1,0,5,0,0,6,1,0,0,2,0
6,33,18,35,2,0,5,0,0,6,1,0,1,2,1
6,23.25,12,0,0,0,5,0,0,6,1,0,1,2,0
6,27.25,10,0,2,0,5,1,2,6,0,0,1,2,0
6,22,9,0,0,0,4,0,0,19,1,0,0,0,0
6,33.25,13,40,0,0,5,0,0,6,1,0,0,0,0
6,26,13,0,0,0,5,0,0,6,0,0,1,0,0
6,34,13,40,1,0,5,0,0,6,1,0,1,2,0
6,25.25,9,0,1,0,0,0,0,32,1,0,1,1,0
6,21.25,9,56,0,0,0,0,0,6,1,0,1,0,0
6,22.25,14,64,0,0,5,0,1,6,1,0,1,0,0
6,26.5,12,35,1,0,5,0,1,6,1,0,1,3,0
6,38,12,0,0,1,3,0,0,6,1,0,1,2,1
6,20,10,0,0,0,5,0,1,6,1,0,1,1,0
6,27,10,0,0,0,5,0,0,6,0,0,1,0,0
6,27.25,13,0,1,0,5,0,0,6,0,0,1,3,0
6,26.75,9,0,0,0,2,0,0,6,0,0,1,2,0
6,27.5,14,0,1,0,4,0,0,32,1,0,1,1,0
6,24,12,40,0,0,5,0,1,6,1,0,1,1,0
6,23.75,10,0,0,0,5,0,0,6,1,0,1,1,0
6,26.75,12,0,0,0,5,4,1,6,1,0,0,1,0
6,32.75,14,14,0,0,5,0,0,6,0,0,0,3,0
6,30.75,12,0,1,0,3,0,0,6,0,0,1,3,0
6,29.75,13,0,1,0,5,0,1,6,1,0,1,1,0
6,28.25,12,45,0,0,5,0,0,6,1,0,0,0,0
6,24,12,32,0,0,5,0,0,6,1,0,0,3,0
6,26.25,12,0,0,0,2,0,0,6,1,0,1,1,0
6,27.75,14,40,1,0,5,0,0,6,0,0,0,0,0
6,27,12,0,1,0,5,0,0,17,0,0,1,2,0
6,23,9,0,0,0,5,0,0,6,1,1,1,3,0
6,25.75,13,40,0,0,5,0,1,6,1,1,1,3,0
6,31,12,40,1,0,5,0,0,6,1,1,0,0,0
6,21.5,10,0,0,0,5,0,1,6,0,1,1,2,0
6,21.25,12,40,0,0,4,0,1,6,0,1,1,1,0
6,31,14,35,2,0,5,0,0,4,1,1,1,0,0
6,35,14,13,0,0,5,0,0,6,1,1,0,3,0
6,35.25,12,0,1,1,5,0,0,6,0,1,1,1,0
6,23,9,0,0,0,3,0,0,6,0,1,1,0,0
6,38.75,14,0,0,2,5,0,0,6,0,1,1,2,0
6,35.75,11,0,1,1,1,0,0,6,1,1,1,2,0
6,26,12,0,0,0,2,1,1,6,0,1,1,3,0
6,26.75,11,40,0,0,5,0,0,6,1,1,0,1,0
6,24.25,8,0,2,0,2,0,0,6,0,1,1,1,0
6,22.25,12,0,0,0,0,0,0,6,0,1,1,1,0
6,38,16,40,0,0,2,0,1,6,0,1,1,0,0
6,34.25,16,0,1,0,5,0,0,6,1,1,1,3,0
6,26.25,12,0,0,0,5,0,0,6,0,1,1,1,0
6,25.75,14,40,0,0,4,0,0,6,1,1,0,3,0
6,28.5,10,0,2,0,0,0,0,6,0,1,1,3,0
6,30.25,10,0,2,1,5,0,0,6,0,1,1,2,0
6,24.5,9,0,1,0,5,0,1,6,1,1,1,2,0
6,36,12,0,1,1,2,0,0,6,0,1,1,1,0
6,25,12,45,1,0,5,0,0,12,0,1,1,2,0
6,27,9,0,2,0,5,0,0,6,1,1,1,2,0
6,33,13,40,1,0,5,0,0,6,0,1,1,0,0
6,26.75,12,40,0,0,1,0,0,6,0,1,1,3,0
6,42,10,8,1,2,5,0,0,6,0,1,0,0,1
6,26.5,12,35,1,0,5,0,1,6,1,1,1,1,0
6,28.5,14,20,0,0,1,0,0,6,1,1,0,2,0
6,29.25,12,40,1,0,5,0,0,6,1,1,1,3,0
6,33.75,15,1,0,1,5,0,0,6,1,1,1,1,0
6,28.5,11,0,0,0,5,0,0,6,1,0,0,0,0
6,36,12,40,0,1,5,0,0,6,1,0,1,1,0
6,22.25,12,0,0,0,1,0,0,25,1,0,0,0,0
6,30.5,12,40,1,0,5,0,0,6,1,0,1,2,0
6,34.25,10,0,1,0,5,0,0,6,0,0,1,1,0
6,30.5,12,0,1,0,5,0,0,6,1,0,1,1,0
6,27.75,13,48,0,0,3,0,0,6,1,0,1,3,0
6,24.25,12,0,1,0,4,0,0,39,0,0,1,3,0
6,22.5,10,0,0,0,3,0,0,6,1,0,1,2,0
6,34.25,16,12,1,0,5,0,1,6,1,0,0,2,0
6,24,12,30,1,0,0,0,0,6,0,0,1,2,0
6,25.25,11,0,1,0,5,0,0,6,1,0,0,0,0
6,29.25,14,40,1,0,1,0,0,6,1,0,0,0,0
6,31.75,13,0,0,0,2,0,0,6,1,0,1,3,0
6,26,12,0,0,0,0,0,0,6,1,0,1,2,0
6,22.5,12,33,0,0,5,0,0,6,1,0,0,0,0
6,25.75,12,40,0,0,5,0,0,6,1,0,1,3,0
6,38.25,12,40,1,0,5,0,0,6,1,0,1,2,0
6,33,9,0,0,2,3,0,0,6,0,0,0,2,0
6,25.5,9,0,0,0,3,0,0,13,0,0,1,1,0
6,30,16,40,0,0,5,0,0,6,1,0,0,2,0
6,20.25,11,0,0,0,1,0,1,12,1,0,1,2,0
6,35.5,16,0,0,0,5,0,0,6,1,0,0,0,0
